trade_date,timestamp,day_of_week,hour,session_type,level_type,level_price,entry_price,touch_count,approach,direction,confluences,confluence_count,outcome,ticks,mae,bars_held
2024-01-29,2024-01-29 19:41:00-05:00,Monday,19,previous_day,vah,4954.75,4954.75,3,bearish,long,previous_day_poc,1,win,60,3.0,44
2024-01-29,2024-01-29 19:41:00-05:00,Monday,19,previous_day,vah,4954.75,4954.75,3,bearish,short,previous_day_poc,1,loss,-16,16.0,44
2024-01-29,2024-01-29 19:41:00-05:00,Monday,19,previous_day,poc,4954.75,4954.75,3,bearish,long,previous_day_vah,1,win,60,3.0,44
2024-01-29,2024-01-29 19:41:00-05:00,Monday,19,previous_day,poc,4954.75,4954.75,3,bearish,short,previous_day_vah,1,loss,-16,16.0,44
2024-01-29,2024-01-29 19:51:00-05:00,Monday,19,previous_day,vah,4954.75,4954.75,4,neutral,long,previous_day_poc,1,win,60,3.0,34
2024-01-29,2024-01-29 19:51:00-05:00,Monday,19,previous_day,vah,4954.75,4954.75,4,neutral,short,previous_day_poc,1,loss,-16,16.0,34
2024-01-29,2024-01-29 19:51:00-05:00,Monday,19,previous_day,poc,4954.75,4954.75,4,neutral,long,previous_day_vah,1,win,60,3.0,34
2024-01-29,2024-01-29 19:51:00-05:00,Monday,19,previous_day,poc,4954.75,4954.75,4,neutral,short,previous_day_vah,1,loss,-16,16.0,34
2024-01-29,2024-01-29 20:03:00-05:00,Monday,20,previous_day,vah,4954.75,4954.75,5,neutral,long,previous_day_poc,1,win,60,3.0,22
2024-01-29,2024-01-29 20:03:00-05:00,Monday,20,previous_day,vah,4954.75,4954.75,5,neutral,short,previous_day_poc,1,loss,-16,16.0,22
2024-01-29,2024-01-29 20:03:00-05:00,Monday,20,previous_day,poc,4954.75,4954.75,5,neutral,long,previous_day_vah,1,win,60,3.0,22
2024-01-29,2024-01-29 20:03:00-05:00,Monday,20,previous_day,poc,4954.75,4954.75,5,neutral,short,previous_day_vah,1,loss,-16,16.0,22
2024-01-29,2024-01-29 20:18:00-05:00,Monday,20,previous_day,vah,4954.75,4954.75,6,bearish,long,previous_day_poc,1,win,60,2.0,7
2024-01-29,2024-01-29 20:18:00-05:00,Monday,20,previous_day,vah,4954.75,4954.75,6,bearish,short,previous_day_poc,1,loss,-16,16.0,7
2024-01-29,2024-01-29 20:18:00-05:00,Monday,20,previous_day,poc,4954.75,4954.75,6,bearish,long,previous_day_vah,1,win,60,2.0,7
2024-01-29,2024-01-29 20:18:00-05:00,Monday,20,previous_day,poc,4954.75,4954.75,6,bearish,short,previous_day_vah,1,loss,-16,16.0,7
2024-01-29,2024-01-29 20:28:00-05:00,Monday,20,previous_day,vah,4954.75,4954.75,7,neutral,long,previous_day_poc,1,win,60,1.0,2
2024-01-29,2024-01-29 20:28:00-05:00,Monday,20,previous_day,vah,4954.75,4954.75,7,neutral,short,previous_day_poc,1,loss,-16,16.0,2
2024-01-29,2024-01-29 20:28:00-05:00,Monday,20,previous_day,poc,4954.75,4954.75,7,neutral,long,previous_day_vah,1,win,60,1.0,2
2024-01-29,2024-01-29 20:28:00-05:00,Monday,20,previous_day,poc,4954.75,4954.75,7,neutral,short,previous_day_vah,1,loss,-16,16.0,2
2024-01-29,2024-01-29 20:37:00-05:00,Monday,20,previous_day,vah,4954.75,4954.75,8,neutral,long,previous_day_poc,1,win,60,4.0,6
2024-01-29,2024-01-29 20:37:00-05:00,Monday,20,previous_day,vah,4954.75,4954.75,8,neutral,short,previous_day_poc,1,loss,-16,16.0,6
2024-01-29,2024-01-29 20:37:00-05:00,Monday,20,previous_day,poc,4954.75,4954.75,8,neutral,long,previous_day_vah,1,win,60,4.0,6
2024-01-29,2024-01-29 20:37:00-05:00,Monday,20,previous_day,poc,4954.75,4954.75,8,neutral,short,previous_day_vah,1,loss,-16,16.0,6
2024-01-29,2024-01-29 20:46:00-05:00,Monday,20,previous_day,vah,4954.75,4954.75,9,bullish,long,previous_day_poc,1,win,60,4.0,10
2024-01-29,2024-01-29 20:46:00-05:00,Monday,20,previous_day,vah,4954.75,4954.75,9,bullish,short,previous_day_poc,1,loss,-16,16.0,10
2024-01-29,2024-01-29 20:46:00-05:00,Monday,20,previous_day,poc,4954.75,4954.75,9,bullish,long,previous_day_vah,1,win,60,4.0,10
2024-01-29,2024-01-29 20:46:00-05:00,Monday,20,previous_day,poc,4954.75,4954.75,9,bullish,short,previous_day_vah,1,loss,-16,16.0,10
2024-01-29,2024-01-29 20:57:00-05:00,Monday,20,previous_day,vah,4954.75,4954.75,10,neutral,long,previous_day_poc,1,win,60,5.0,4
2024-01-29,2024-01-29 20:57:00-05:00,Monday,20,previous_day,vah,4954.75,4954.75,10,neutral,short,previous_day_poc,1,loss,-16,16.0,4
2024-01-29,2024-01-29 20:57:00-05:00,Monday,20,previous_day,poc,4954.75,4954.75,10,neutral,long,previous_day_vah,1,win,60,5.0,4
2024-01-29,2024-01-29 20:57:00-05:00,Monday,20,previous_day,poc,4954.75,4954.75,10,neutral,short,previous_day_vah,1,loss,-16,16.0,4
2024-01-29,2024-01-29 21:40:00-05:00,Monday,21,previous_day,vah,4954.75,4954.75,11,bullish,long,previous_day_poc,1,win,60,1.0,3
2024-01-29,2024-01-29 21:40:00-05:00,Monday,21,previous_day,vah,4954.75,4954.75,11,bullish,short,previous_day_poc,1,loss,-16,16.0,3
2024-01-29,2024-01-29 21:40:00-05:00,Monday,21,previous_day,poc,4954.75,4954.75,11,bullish,long,previous_day_vah,1,win,60,1.0,3
2024-01-29,2024-01-29 21:40:00-05:00,Monday,21,previous_day,poc,4954.75,4954.75,11,bullish,short,previous_day_vah,1,loss,-16,16.0,3
2024-01-29,2024-01-29 21:48:00-05:00,Monday,21,previous_day,vah,4954.75,4954.75,12,bearish,long,previous_day_poc,1,win,60,1.0,4
2024-01-29,2024-01-29 21:48:00-05:00,Monday,21,previous_day,vah,4954.75,4954.75,12,bearish,short,previous_day_poc,1,loss,-16,16.0,4
2024-01-29,2024-01-29 21:48:00-05:00,Monday,21,previous_day,poc,4954.75,4954.75,12,bearish,long,previous_day_vah,1,win,60,1.0,4
2024-01-29,2024-01-29 21:48:00-05:00,Monday,21,previous_day,poc,4954.75,4954.75,12,bearish,short,previous_day_vah,1,loss,-16,16.0,4
2024-01-29,2024-01-29 21:55:00-05:00,Monday,21,previous_day,vah,4954.75,4954.75,13,bearish,long,previous_day_poc,1,win,60,2.0,16
2024-01-29,2024-01-29 21:55:00-05:00,Monday,21,previous_day,vah,4954.75,4954.75,13,bearish,short,previous_day_poc,1,loss,-16,16.0,16
2024-01-29,2024-01-29 21:55:00-05:00,Monday,21,previous_day,poc,4954.75,4954.75,13,bearish,long,previous_day_vah,1,win,60,2.0,16
2024-01-29,2024-01-29 21:55:00-05:00,Monday,21,previous_day,poc,4954.75,4954.75,13,bearish,short,previous_day_vah,1,loss,-16,16.0,16
2024-01-30,2024-01-30 18:46:00-05:00,Tuesday,18,previous_week,vah,4931.5,4931.5,1,bullish,long,none,0,win,60,2.0,2
2024-01-30,2024-01-30 18:46:00-05:00,Tuesday,18,previous_week,vah,4931.5,4931.5,1,bullish,short,none,0,loss,-16,16.0,2
2024-01-30,2024-01-30 19:00:00-05:00,Tuesday,19,previous_week,vah,4931.5,4931.5,2,bullish,long,none,0,win,60,1.0,10
2024-01-30,2024-01-30 19:00:00-05:00,Tuesday,19,previous_week,vah,4931.5,4931.5,2,bullish,short,none,0,loss,-16,16.0,10
2024-01-30,2024-01-30 20:03:00-05:00,Tuesday,20,previous_week,vah,4931.5,4931.5,3,bearish,long,none,0,win,60,3.0,35
2024-01-30,2024-01-30 20:03:00-05:00,Tuesday,20,previous_week,vah,4931.5,4931.5,3,bearish,short,none,0,loss,-16,16.0,35
2024-01-30,2024-01-30 20:27:00-05:00,Tuesday,20,previous_week,vah,4931.5,4931.5,4,bearish,long,none,0,win,60,3.0,11
2024-01-30,2024-01-30 20:27:00-05:00,Tuesday,20,previous_week,vah,4931.5,4931.5,4,bearish,short,none,0,loss,-16,16.0,11
2024-01-30,2024-01-30 20:37:00-05:00,Tuesday,20,previous_week,vah,4931.5,4931.5,5,bearish,long,none,0,win,60,0.0,1
2024-01-30,2024-01-30 20:37:00-05:00,Tuesday,20,previous_week,vah,4931.5,4931.5,5,bearish,short,none,0,loss,-16,16.0,1
2024-01-30,2024-01-30 20:44:00-05:00,Tuesday,20,previous_week,vah,4931.5,4931.5,6,bearish,long,none,0,win,60,6.0,10
2024-01-30,2024-01-30 20:44:00-05:00,Tuesday,20,previous_week,vah,4931.5,4931.5,6,bearish,short,none,0,loss,-16,16.0,10
2024-02-05,2024-02-05 19:43:00-05:00,Monday,19,previous_day,poc,4961.0,4961.0,1,bullish,long,none,0,win,60,2.0,2
2024-02-05,2024-02-05 19:43:00-05:00,Monday,19,previous_day,poc,4961.0,4961.0,1,bullish,short,none,0,loss,-16,16.0,2
2024-02-05,2024-02-05 19:51:00-05:00,Monday,19,previous_day,poc,4961.0,4961.0,2,bearish,long,none,0,win,60,2.0,8
2024-02-05,2024-02-05 19:51:00-05:00,Monday,19,previous_day,poc,4961.0,4961.0,2,bearish,short,none,0,loss,-16,16.0,8
2024-02-05,2024-02-05 20:00:00-05:00,Monday,20,previous_day,poc,4961.0,4961.0,3,bullish,long,none,0,win,60,1.0,2
2024-02-05,2024-02-05 20:00:00-05:00,Monday,20,previous_day,poc,4961.0,4961.0,3,bullish,short,none,0,loss,-16,16.0,2
2024-02-05,2024-02-05 20:20:00-05:00,Monday,20,previous_day,poc,4961.0,4961.0,4,bearish,long,none,0,win,60,0.0,13
2024-02-05,2024-02-05 20:20:00-05:00,Monday,20,previous_day,poc,4961.0,4961.0,4,bearish,short,none,0,loss,-16,16.0,13
2024-02-05,2024-02-05 20:40:00-05:00,Monday,20,previous_day,poc,4961.0,4961.0,5,bearish,long,none,0,win,60,1.0,47
2024-02-05,2024-02-05 20:40:00-05:00,Monday,20,previous_day,poc,4961.0,4961.0,5,bearish,short,none,0,loss,-16,16.0,46
2024-02-05,2024-02-05 21:42:00-05:00,Monday,21,previous_overnight,val,4965.5,4965.5,1,bullish,long,none,0,win,60,6.0,39
2024-02-05,2024-02-05 21:42:00-05:00,Monday,21,previous_overnight,val,4965.5,4965.5,1,bullish,short,none,0,loss,-16,16.0,39
2024-02-06,2024-02-06 18:43:00-05:00,Tuesday,18,previous_day,poc,4975.0,4975.0,1,neutral,long,none,0,win,60,9.0,7
2024-02-06,2024-02-06 18:43:00-05:00,Tuesday,18,previous_day,poc,4975.0,4975.0,1,neutral,short,none,0,loss,-16,16.0,7
2024-02-06,2024-02-06 20:01:00-05:00,Tuesday,20,previous_day,poc,4975.0,4975.0,2,bullish,long,none,0,win,60,0.0,5
2024-02-06,2024-02-06 20:01:00-05:00,Tuesday,20,previous_day,poc,4975.0,4975.0,2,bullish,short,none,0,loss,-16,16.0,5
2024-02-06,2024-02-06 20:05:00-05:00,Tuesday,20,previous_day,vah,4977.0,4977.0,1,bullish,long,none,0,win,60,0.0,1
2024-02-06,2024-02-06 20:05:00-05:00,Tuesday,20,previous_day,vah,4977.0,4977.0,1,bullish,short,none,0,loss,-16,16.0,1
2024-02-07,2024-02-07 21:05:00-05:00,Wednesday,21,previous_day,poc,5015.5,5015.5,1,bullish,long,none,0,win,60,1.0,2
2024-02-07,2024-02-07 21:05:00-05:00,Wednesday,21,previous_day,poc,5015.5,5015.5,1,bullish,short,none,0,loss,-16,16.0,2
2024-02-08,2024-02-08 18:36:00-05:00,Thursday,18,previous_overnight,vah,5015.5,5015.5,1,bullish,long,none,0,win,60,4.0,30
2024-02-08,2024-02-08 18:36:00-05:00,Thursday,18,previous_overnight,vah,5015.5,5015.5,1,bullish,short,none,0,loss,-16,16.0,30
2024-02-08,2024-02-08 18:46:00-05:00,Thursday,18,previous_overnight,vah,5015.5,5015.5,2,neutral,long,none,0,win,60,4.0,20
2024-02-08,2024-02-08 18:46:00-05:00,Thursday,18,previous_overnight,vah,5015.5,5015.5,2,neutral,short,none,0,loss,-16,16.0,20
2024-02-08,2024-02-08 18:58:00-05:00,Thursday,18,previous_overnight,vah,5015.5,5015.5,3,neutral,long,none,0,win,60,4.0,8
2024-02-08,2024-02-08 18:58:00-05:00,Thursday,18,previous_overnight,vah,5015.5,5015.5,3,neutral,short,none,0,loss,-16,16.0,8
2024-02-08,2024-02-08 19:08:00-05:00,Thursday,19,previous_day,poc,5017.0,5017.0,1,bearish,long,previous_day_vah,1,win,60,7.0,9
2024-02-08,2024-02-08 19:08:00-05:00,Thursday,19,previous_day,poc,5017.0,5017.0,1,bearish,short,previous_day_vah,1,loss,-16,16.0,9
2024-02-08,2024-02-08 19:16:00-05:00,Thursday,19,previous_overnight,vah,5015.5,5015.5,4,bearish,long,none,0,win,60,0.0,1
2024-02-08,2024-02-08 19:16:00-05:00,Thursday,19,previous_overnight,vah,5015.5,5015.5,4,bearish,short,none,0,loss,-16,16.0,1
2024-02-08,2024-02-08 19:25:00-05:00,Thursday,19,previous_overnight,vah,5015.5,5015.5,5,neutral,long,none,0,win,60,0.0,1
2024-02-08,2024-02-08 19:25:00-05:00,Thursday,19,previous_overnight,vah,5015.5,5015.5,5,neutral,short,none,0,loss,-16,16.0,1
2024-02-08,2024-02-08 19:34:00-05:00,Thursday,19,previous_overnight,vah,5015.5,5015.5,6,neutral,long,none,0,win,60,10.0,34
2024-02-08,2024-02-08 19:34:00-05:00,Thursday,19,previous_overnight,vah,5015.5,5015.5,6,neutral,short,none,0,loss,-16,16.0,34
2024-02-08,2024-02-08 19:44:00-05:00,Thursday,19,previous_day,poc,5017.0,5017.0,2,bullish,long,previous_day_vah,1,loss,-16,16.0,15
2024-02-08,2024-02-08 19:44:00-05:00,Thursday,19,previous_day,poc,5017.0,5017.0,2,bullish,short,previous_day_vah,1,loss,-16,16.0,24
2024-02-08,2024-02-08 19:45:00-05:00,Thursday,19,previous_overnight,vah,5015.5,5015.5,7,bearish,long,none,0,win,60,10.0,23
2024-02-08,2024-02-08 19:45:00-05:00,Thursday,19,previous_overnight,vah,5015.5,5015.5,7,bearish,short,none,0,loss,-16,16.0,23
2024-02-12,2024-02-12 18:30:00-05:00,Monday,18,previous_day,val,5035.25,5035.25,1,neutral,long,none,0,win,60,3.0,28
2024-02-12,2024-02-12 18:30:00-05:00,Monday,18,previous_day,val,5035.25,5035.25,1,neutral,short,none,0,loss,-16,16.0,28
2024-02-12,2024-02-12 18:42:00-05:00,Monday,18,previous_day,val,5035.25,5035.25,2,bullish,long,none,0,win,60,1.0,17
2024-02-12,2024-02-12 18:42:00-05:00,Monday,18,previous_day,val,5035.25,5035.25,2,bullish,short,none,0,loss,-16,16.0,17
2024-02-12,2024-02-12 18:58:00-05:00,Monday,18,previous_day,val,5035.25,5035.25,3,bearish,long,none,0,win,60,0.0,1
2024-02-12,2024-02-12 18:58:00-05:00,Monday,18,previous_day,val,5035.25,5035.25,3,bearish,short,none,0,loss,-16,16.0,1
2024-02-12,2024-02-12 21:49:00-05:00,Monday,21,previous_day,val,5035.25,5035.25,4,bullish,long,none,0,win,60,4.0,14
2024-02-12,2024-02-12 21:49:00-05:00,Monday,21,previous_day,val,5035.25,5035.25,4,bullish,short,none,0,loss,-16,16.0,14
2024-02-13,2024-02-13 18:30:00-05:00,Tuesday,18,previous_day,poc,4971.75,4971.75,1,bullish,long,none,0,win,60,1.0,4
2024-02-13,2024-02-13 18:30:00-05:00,Tuesday,18,previous_day,poc,4971.75,4971.75,1,bullish,short,none,0,loss,-16,16.0,4
2024-02-13,2024-02-13 18:49:00-05:00,Tuesday,18,previous_day,poc,4971.75,4971.75,2,bearish,long,none,0,win,60,9.0,36
2024-02-13,2024-02-13 18:49:00-05:00,Tuesday,18,previous_day,poc,4971.75,4971.75,2,bearish,short,none,0,loss,-16,16.0,36
2024-02-13,2024-02-13 19:00:00-05:00,Tuesday,19,previous_day,poc,4971.75,4971.75,3,bearish,long,none,0,win,60,9.0,25
2024-02-13,2024-02-13 19:00:00-05:00,Tuesday,19,previous_day,poc,4971.75,4971.75,3,bearish,short,none,0,loss,-16,16.0,25
2024-02-13,2024-02-13 19:10:00-05:00,Tuesday,19,previous_day,poc,4971.75,4971.75,4,bullish,long,none,0,win,60,9.0,15
2024-02-13,2024-02-13 19:10:00-05:00,Tuesday,19,previous_day,poc,4971.75,4971.75,4,bullish,short,none,0,loss,-16,16.0,15
2024-02-13,2024-02-13 19:48:00-05:00,Tuesday,19,previous_day,poc,4971.75,4971.75,5,bullish,long,none,0,win,60,1.0,2
2024-02-13,2024-02-13 19:48:00-05:00,Tuesday,19,previous_day,poc,4971.75,4971.75,5,bullish,short,none,0,loss,-16,16.0,2
2024-02-13,2024-02-13 19:57:00-05:00,Tuesday,19,previous_day,poc,4971.75,4971.75,6,neutral,long,none,0,win,60,12.0,42
2024-02-13,2024-02-13 19:57:00-05:00,Tuesday,19,previous_day,poc,4971.75,4971.75,6,neutral,short,none,0,loss,-16,16.0,42
2024-02-13,2024-02-13 20:07:00-05:00,Tuesday,20,previous_day,poc,4971.75,4971.75,7,neutral,long,none,0,win,60,12.0,32
2024-02-13,2024-02-13 20:07:00-05:00,Tuesday,20,previous_day,poc,4971.75,4971.75,7,neutral,short,none,0,loss,-16,16.0,32
2024-02-13,2024-02-13 20:52:00-05:00,Tuesday,20,previous_day,poc,4971.75,4971.75,8,bullish,long,none,0,win,60,1.0,2
2024-02-13,2024-02-13 20:52:00-05:00,Tuesday,20,previous_day,poc,4971.75,4971.75,8,bullish,short,none,0,loss,-16,16.0,2
2024-02-13,2024-02-13 21:02:00-05:00,Tuesday,21,previous_day,poc,4971.75,4971.75,9,neutral,long,none,0,win,60,0.0,2
2024-02-13,2024-02-13 21:02:00-05:00,Tuesday,21,previous_day,poc,4971.75,4971.75,9,neutral,short,none,0,loss,-16,16.0,2
2024-02-13,2024-02-13 21:31:00-05:00,Tuesday,21,previous_day,poc,4971.75,4971.75,10,bearish,long,none,0,win,60,9.0,62
2024-02-13,2024-02-13 21:31:00-05:00,Tuesday,21,previous_day,poc,4971.75,4971.75,10,bearish,short,none,0,loss,-16,16.0,62
2024-02-14,2024-02-14 19:21:00-05:00,Wednesday,19,previous_day,vah,5016.0,5016.0,1,neutral,long,previous_day_poc,1,win,60,0.0,2
2024-02-14,2024-02-14 19:21:00-05:00,Wednesday,19,previous_day,vah,5016.0,5016.0,1,neutral,short,previous_day_poc,1,loss,-16,16.0,2
2024-02-14,2024-02-14 19:29:00-05:00,Wednesday,19,previous_day,vah,5016.0,5016.0,2,neutral,long,previous_day_poc,1,win,60,2.0,14
2024-02-14,2024-02-14 19:29:00-05:00,Wednesday,19,previous_day,vah,5016.0,5016.0,2,neutral,short,previous_day_poc,1,loss,-16,16.0,14
2024-02-14,2024-02-14 19:44:00-05:00,Wednesday,19,previous_day,vah,5016.0,5016.0,3,bearish,long,previous_day_poc,1,win,60,2.0,9
2024-02-14,2024-02-14 19:44:00-05:00,Wednesday,19,previous_day,vah,5016.0,5016.0,3,bearish,short,previous_day_poc,1,loss,-16,16.0,9
2024-02-14,2024-02-14 19:56:00-05:00,Wednesday,19,previous_day,poc,5015.25,5015.25,1,neutral,long,previous_day_vah,1,win,60,0.0,1
2024-02-14,2024-02-14 19:56:00-05:00,Wednesday,19,previous_day,poc,5015.25,5015.25,1,neutral,short,previous_day_vah,1,loss,-16,16.0,1
2024-02-14,2024-02-14 20:00:00-05:00,Wednesday,20,previous_day,vah,5016.0,5016.0,4,neutral,long,previous_day_poc,1,win,60,5.0,3
2024-02-14,2024-02-14 20:00:00-05:00,Wednesday,20,previous_day,vah,5016.0,5016.0,4,neutral,short,previous_day_poc,1,loss,-16,16.0,3
2024-02-14,2024-02-14 20:07:00-05:00,Wednesday,20,previous_week,vah,5013.5,5013.5,1,neutral,long,none,0,win,60,0.0,1
2024-02-14,2024-02-14 20:07:00-05:00,Wednesday,20,previous_week,vah,5013.5,5013.5,1,neutral,short,none,0,loss,-16,16.0,1
2024-02-14,2024-02-14 20:32:00-05:00,Wednesday,20,previous_week,vah,5013.5,5013.5,2,bearish,long,none,0,win,60,5.0,6
2024-02-14,2024-02-14 20:32:00-05:00,Wednesday,20,previous_week,vah,5013.5,5013.5,2,bearish,short,none,0,loss,-16,16.0,6
2024-02-14,2024-02-14 21:19:00-05:00,Wednesday,21,previous_week,vah,5013.5,5013.5,3,bullish,long,none,0,win,60,0.0,1
2024-02-14,2024-02-14 21:19:00-05:00,Wednesday,21,previous_week,vah,5013.5,5013.5,3,bullish,short,none,0,loss,-16,16.0,1
2024-02-14,2024-02-14 21:30:00-05:00,Wednesday,21,previous_week,vah,5013.5,5013.5,4,neutral,long,none,0,win,60,0.0,1
2024-02-14,2024-02-14 21:30:00-05:00,Wednesday,21,previous_week,vah,5013.5,5013.5,4,neutral,short,none,0,loss,-16,16.0,1
2024-02-14,2024-02-14 21:37:00-05:00,Wednesday,21,previous_day,poc,5015.25,5015.25,2,bullish,long,previous_day_vah,1,win,60,1.0,19
2024-02-14,2024-02-14 21:37:00-05:00,Wednesday,21,previous_day,poc,5015.25,5015.25,2,bullish,short,previous_day_vah,1,loss,-16,16.0,19
2024-02-14,2024-02-14 21:39:00-05:00,Wednesday,21,previous_day,vah,5016.0,5016.0,5,bullish,long,previous_day_poc,1,win,60,4.0,17
2024-02-14,2024-02-14 21:39:00-05:00,Wednesday,21,previous_day,vah,5016.0,5016.0,5,bullish,short,previous_day_poc,1,loss,-16,16.0,17
2024-02-14,2024-02-14 21:47:00-05:00,Wednesday,21,previous_day,poc,5015.25,5015.25,3,neutral,long,previous_day_vah,1,win,60,0.0,9
2024-02-14,2024-02-14 21:47:00-05:00,Wednesday,21,previous_day,poc,5015.25,5015.25,3,neutral,short,previous_day_vah,1,loss,-16,16.0,9
2024-02-14,2024-02-14 21:53:00-05:00,Wednesday,21,previous_day,vah,5016.0,5016.0,6,bullish,long,previous_day_poc,1,win,60,0.0,3
2024-02-14,2024-02-14 21:53:00-05:00,Wednesday,21,previous_day,vah,5016.0,5016.0,6,bullish,short,previous_day_poc,1,loss,-16,16.0,3
2024-02-15,2024-02-15 18:31:00-05:00,Thursday,18,previous_day,vah,5048.0,5048.0,1,bearish,long,none,0,win,60,1.0,6
2024-02-15,2024-02-15 18:31:00-05:00,Thursday,18,previous_day,vah,5048.0,5048.0,1,bearish,short,none,0,loss,-16,16.0,6
2024-02-15,2024-02-15 18:56:00-05:00,Thursday,18,previous_day,vah,5048.0,5048.0,2,bearish,long,none,0,win,60,2.0,7
2024-02-15,2024-02-15 18:56:00-05:00,Thursday,18,previous_day,vah,5048.0,5048.0,2,bearish,short,none,0,loss,-16,16.0,7
2024-02-15,2024-02-15 19:04:00-05:00,Thursday,19,previous_day,poc,5046.75,5046.75,1,bearish,long,none,0,win,60,1.0,2
2024-02-15,2024-02-15 19:04:00-05:00,Thursday,19,previous_day,poc,5046.75,5046.75,1,bearish,short,none,0,loss,-16,16.0,2
2024-02-15,2024-02-15 19:12:00-05:00,Thursday,19,previous_day,poc,5046.75,5046.75,2,neutral,long,none,0,win,60,3.0,2
2024-02-15,2024-02-15 19:12:00-05:00,Thursday,19,previous_day,poc,5046.75,5046.75,2,neutral,short,none,0,loss,-16,16.0,2
2024-02-20,2024-02-20 18:30:00-05:00,Tuesday,18,previous_day,poc,4992.5,4992.5,1,neutral,long,none,0,win,60,4.0,2
2024-02-20,2024-02-20 18:30:00-05:00,Tuesday,18,previous_day,poc,4992.5,4992.5,1,neutral,short,none,0,loss,-16,16.0,2
2024-02-20,2024-02-20 19:00:00-05:00,Tuesday,19,previous_week,val,4987.5,4987.5,1,bearish,long,none,0,win,60,1.0,21
2024-02-20,2024-02-20 19:00:00-05:00,Tuesday,19,previous_week,val,4987.5,4987.5,1,bearish,short,none,0,loss,-16,16.0,21
2024-02-20,2024-02-20 19:45:00-05:00,Tuesday,19,previous_week,val,4987.5,4987.5,2,bearish,long,none,0,win,60,3.0,7
2024-02-20,2024-02-20 19:45:00-05:00,Tuesday,19,previous_week,val,4987.5,4987.5,2,bearish,short,none,0,loss,-16,16.0,7
2024-02-20,2024-02-20 20:02:00-05:00,Tuesday,20,previous_day,val,4982.5,4982.5,1,neutral,long,none,0,win,60,0.0,1
2024-02-20,2024-02-20 20:02:00-05:00,Tuesday,20,previous_day,val,4982.5,4982.5,1,neutral,short,none,0,loss,-16,16.0,1
2024-02-20,2024-02-20 20:11:00-05:00,Tuesday,20,previous_day,val,4982.5,4982.5,2,neutral,long,none,0,win,60,3.0,3
2024-02-20,2024-02-20 20:11:00-05:00,Tuesday,20,previous_day,val,4982.5,4982.5,2,neutral,short,none,0,loss,-16,16.0,3
2024-02-20,2024-02-20 20:19:00-05:00,Tuesday,20,previous_day,val,4982.5,4982.5,3,neutral,long,none,0,win,60,2.0,13
2024-02-20,2024-02-20 20:19:00-05:00,Tuesday,20,previous_day,val,4982.5,4982.5,3,neutral,short,none,0,loss,-16,16.0,13
2024-02-20,2024-02-20 20:31:00-05:00,Tuesday,20,previous_day,val,4982.5,4982.5,4,bearish,long,none,0,win,60,0.0,1
2024-02-20,2024-02-20 20:31:00-05:00,Tuesday,20,previous_day,val,4982.5,4982.5,4,bearish,short,none,0,loss,-16,16.0,1
2024-02-20,2024-02-20 21:36:00-05:00,Tuesday,21,previous_day,val,4982.5,4982.5,5,bearish,long,none,0,win,60,4.0,58
2024-02-20,2024-02-20 21:36:00-05:00,Tuesday,21,previous_day,val,4982.5,4982.5,5,bearish,short,none,0,loss,-16,16.0,58
2024-02-20,2024-02-20 21:51:00-05:00,Tuesday,21,previous_day,val,4982.5,4982.5,6,bearish,long,none,0,win,60,3.0,43
2024-02-20,2024-02-20 21:51:00-05:00,Tuesday,21,previous_day,val,4982.5,4982.5,6,bearish,short,none,0,loss,-16,16.0,43
2024-02-21,2024-02-21 20:50:00-05:00,Wednesday,20,previous_week,vah,5090.5,5090.5,1,bullish,long,none,0,loss,-16,16.0,1
